
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     2 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
 27.980 I  -0.000e+000   0.000e+000  -2.034e+002  -0.000e+000  -5.931e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.034e+002   0.000e+000   1.711e+001   0.000e+000
 28.000 I  -0.000e+000   0.000e+000  -2.221e+002  -0.000e+000  -6.294e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.221e+002   0.000e+000   3.688e+001   0.000e+000
 28.020 I  -0.000e+000   0.000e+000  -2.390e+002  -0.000e+000  -6.624e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.390e+002   0.000e+000   5.448e+001   0.000e+000
 28.040 I  -0.000e+000   0.000e+000  -2.536e+002  -0.000e+000  -6.914e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.536e+002   0.000e+000   6.945e+001   0.000e+000
 28.060 I  -0.000e+000   0.000e+000  -2.657e+002  -0.000e+000  -7.157e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.657e+002   0.000e+000   8.137e+001   0.000e+000
 28.080 I  -0.000e+000   0.000e+000  -2.748e+002  -0.000e+000  -7.345e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.748e+002   0.000e+000   8.982e+001   0.000e+000
 28.100 I  -0.000e+000   0.000e+000  -2.807e+002  -0.000e+000  -7.475e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.807e+002   0.000e+000   9.464e+001   0.000e+000
 28.120 I  -0.000e+000   0.000e+000  -2.838e+002  -0.000e+000  -7.554e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.838e+002   0.000e+000   9.612e+001   0.000e+000
 28.140 I  -0.000e+000   0.000e+000  -2.846e+002  -0.000e+000  -7.590e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.846e+002   0.000e+000   9.479e+001   0.000e+000
 28.160 I  -0.000e+000   0.000e+000  -2.835e+002  -0.000e+000  -7.594e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.835e+002   0.000e+000   9.119e+001   0.000e+000
 28.180 I  -0.000e+000   0.000e+000  -2.811e+002  -0.000e+000  -7.576e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.811e+002   0.000e+000   8.587e+001   0.000e+000
 28.200 I  -0.000e+000   0.000e+000  -2.777e+002  -0.000e+000  -7.540e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.777e+002   0.000e+000   7.913e+001   0.000e+000
 28.220 I  -0.000e+000   0.000e+000  -2.730e+002  -0.000e+000  -7.483e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.730e+002   0.000e+000   7.078e+001   0.000e+000
 28.240 I  -0.000e+000   0.000e+000  -2.667e+002  -0.000e+000  -7.396e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.667e+002   0.000e+000   6.036e+001   0.000e+000
 28.260 I  -0.000e+000   0.000e+000  -2.582e+002  -0.000e+000  -7.272e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.582e+002   0.000e+000   4.745e+001   0.000e+000
 28.280 I  -0.000e+000   0.000e+000  -2.473e+002  -0.000e+000  -7.101e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.473e+002   0.000e+000   3.165e+001   0.000e+000
 28.300 I  -0.000e+000   0.000e+000  -2.336e+002  -0.000e+000  -6.881e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.336e+002   0.000e+000   1.278e+001   0.000e+000
 28.320 I  -0.000e+000   0.000e+000  -2.175e+002  -0.000e+000  -6.614e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.175e+002   0.000e+000  -8.946e+000   0.000e+000
 28.340 I  -0.000e+000   0.000e+000  -1.992e+002  -0.000e+000  -6.308e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.992e+002   0.000e+000  -3.307e+001   0.000e+000
 28.360 I  -0.000e+000   0.000e+000  -1.793e+002  -0.000e+000  -5.969e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.793e+002   0.000e+000  -5.915e+001   0.000e+000
 28.380 I  -0.000e+000   0.000e+000  -1.579e+002  -0.000e+000  -5.605e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.579e+002   0.000e+000  -8.676e+001   0.000e+000
 28.400 I  -0.000e+000   0.000e+000  -1.355e+002  -0.000e+000  -5.221e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.355e+002   0.000e+000  -1.156e+002   0.000e+000
 28.420 I  -0.000e+000   0.000e+000  -1.122e+002  -0.000e+000  -4.819e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.122e+002   0.000e+000  -1.454e+002   0.000e+000
 28.440 I  -0.000e+000   0.000e+000  -8.817e+001  -0.000e+000  -4.404e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.817e+001   0.000e+000  -1.759e+002   0.000e+000
 28.460 I  -0.000e+000   0.000e+000  -6.373e+001  -0.000e+000  -3.980e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.373e+001   0.000e+000  -2.068e+002   0.000e+000
 28.480 I  -0.000e+000   0.000e+000  -3.914e+001  -0.000e+000  -3.552e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.914e+001   0.000e+000  -2.377e+002   0.000e+000
 28.500 I  -0.000e+000   0.000e+000  -1.463e+001  -0.000e+000  -3.124e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.463e+001   0.000e+000  -2.685e+002   0.000e+000
 28.520 I  -0.000e+000   0.000e+000   9.795e+000  -0.000e+000  -2.695e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.795e+000   0.000e+000  -2.989e+002   0.000e+000
 28.540 I  -0.000e+000   0.000e+000   3.422e+001  -0.000e+000  -2.265e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.422e+001   0.000e+000  -3.291e+002   0.000e+000
 28.560 I  -0.000e+000   0.000e+000   5.859e+001  -0.000e+000  -1.832e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.859e+001   0.000e+000  -3.590e+002   0.000e+000
 28.580 I  -0.000e+000   0.000e+000   8.258e+001  -0.000e+000  -1.404e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.258e+001   0.000e+000  -3.882e+002   0.000e+000
 28.600 I  -0.000e+000   0.000e+000   1.057e+002  -0.000e+000  -9.895e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.057e+002   0.000e+000  -4.161e+002   0.000e+000
 28.620 I  -0.000e+000   0.000e+000   1.276e+002  -0.000e+000  -5.962e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.276e+002   0.000e+000  -4.423e+002   0.000e+000
 28.640 I  -0.000e+000   0.000e+000   1.476e+002  -0.000e+000  -2.327e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.476e+002   0.000e+000  -4.662e+002   0.000e+000
 28.660 I  -0.000e+000   0.000e+000   1.657e+002  -0.000e+000   9.681e+000  -0.000e+000
        J   0.000e+000  -0.000e+000   1.657e+002   0.000e+000  -4.875e+002   0.000e+000
 28.680 I  -0.000e+000   0.000e+000   1.820e+002  -0.000e+000   3.961e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.820e+002   0.000e+000  -5.065e+002   0.000e+000
 28.700 I  -0.000e+000   0.000e+000   1.969e+002  -0.000e+000   6.730e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.969e+002   0.000e+000  -5.235e+002   0.000e+000
 28.720 I  -0.000e+000   0.000e+000   2.108e+002  -0.000e+000   9.355e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   2.108e+002   0.000e+000  -5.390e+002   0.000e+000
 28.740 I  -0.000e+000   0.000e+000   2.241e+002  -0.000e+000   1.192e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.241e+002   0.000e+000  -5.532e+002   0.000e+000
 28.760 I  -0.000e+000   0.000e+000   2.372e+002  -0.000e+000   1.449e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.372e+002   0.000e+000  -5.667e+002   0.000e+000
 28.780 I  -0.000e+000   0.000e+000   2.503e+002  -0.000e+000   1.713e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.503e+002   0.000e+000  -5.796e+002   0.000e+000
 28.800 I  -0.000e+000   0.000e+000   2.632e+002  -0.000e+000   1.979e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.632e+002   0.000e+000  -5.918e+002   0.000e+000
 28.820 I  -0.000e+000   0.000e+000   2.757e+002  -0.000e+000   2.242e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.757e+002   0.000e+000  -6.028e+002   0.000e+000
 28.840 I  -0.000e+000   0.000e+000   2.873e+002  -0.000e+000   2.495e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.873e+002   0.000e+000  -6.123e+002   0.000e+000
 28.860 I  -0.000e+000   0.000e+000   2.977e+002  -0.000e+000   2.731e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.977e+002   0.000e+000  -6.199e+002   0.000e+000
 28.880 I  -0.000e+000   0.000e+000   3.066e+002  -0.000e+000   2.944e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.066e+002   0.000e+000  -6.253e+002   0.000e+000
 28.900 I  -0.000e+000   0.000e+000   3.136e+002  -0.000e+000   3.129e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.136e+002   0.000e+000  -6.281e+002   0.000e+000
 28.920 I  -0.000e+000   0.000e+000   3.187e+002  -0.000e+000   3.280e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.187e+002   0.000e+000  -6.281e+002   0.000e+000
 28.940 I  -0.000e+000   0.000e+000   3.216e+002  -0.000e+000   3.397e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.216e+002   0.000e+000  -6.251e+002   0.000e+000
 28.960 I  -0.000e+000   0.000e+000   3.225e+002  -0.000e+000   3.480e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.225e+002   0.000e+000  -6.194e+002   0.000e+000
 28.980 I  -0.000e+000   0.000e+000   3.213e+002  -0.000e+000   3.530e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.213e+002   0.000e+000  -6.108e+002   0.000e+000
 29.000 I  -0.000e+000   0.000e+000   3.180e+002  -0.000e+000   3.547e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.180e+002   0.000e+000  -5.994e+002   0.000e+000
 29.020 I  -0.000e+000   0.000e+000   3.126e+002  -0.000e+000   3.528e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.126e+002   0.000e+000  -5.851e+002   0.000e+000
 29.040 I  -0.000e+000   0.000e+000   3.049e+002  -0.000e+000   3.470e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.049e+002   0.000e+000  -5.678e+002   0.000e+000
 29.060 I  -0.000e+000   0.000e+000   2.948e+002  -0.000e+000   3.371e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.948e+002   0.000e+000  -5.473e+002   0.000e+000
 29.080 I  -0.000e+000   0.000e+000   2.821e+002  -0.000e+000   3.228e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.821e+002   0.000e+000  -5.235e+002   0.000e+000
 29.100 I  -0.000e+000   0.000e+000   2.669e+002  -0.000e+000   3.040e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.669e+002   0.000e+000  -4.965e+002   0.000e+000
 29.120 I  -0.000e+000   0.000e+000   2.493e+002  -0.000e+000   2.813e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.493e+002   0.000e+000  -4.666e+002   0.000e+000
 29.140 I  -0.000e+000   0.000e+000   2.298e+002  -0.000e+000   2.552e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.298e+002   0.000e+000  -4.342e+002   0.000e+000
 29.160 I  -0.000e+000   0.000e+000   2.091e+002  -0.000e+000   2.271e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.091e+002   0.000e+000  -4.000e+002   0.000e+000
 29.180 I  -0.000e+000   0.000e+000   1.879e+002  -0.000e+000   1.985e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.879e+002   0.000e+000  -3.650e+002   0.000e+000
 29.200 I  -0.000e+000   0.000e+000   1.662e+002  -0.000e+000   1.694e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.662e+002   0.000e+000  -3.292e+002   0.000e+000
 29.220 I  -0.000e+000   0.000e+000   1.441e+002  -0.000e+000   1.395e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.441e+002   0.000e+000  -2.926e+002   0.000e+000
 29.240 I  -0.000e+000   0.000e+000   1.215e+002  -0.000e+000   1.091e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.215e+002   0.000e+000  -2.553e+002   0.000e+000
 29.260 I  -0.000e+000   0.000e+000   9.863e+001  -0.000e+000   7.836e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   9.863e+001   0.000e+000  -2.175e+002   0.000e+000
 29.280 I  -0.000e+000   0.000e+000   7.563e+001  -0.000e+000   4.747e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   7.563e+001   0.000e+000  -1.794e+002   0.000e+000
 29.300 I  -0.000e+000   0.000e+000   5.262e+001  -0.000e+000   1.665e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   5.262e+001   0.000e+000  -1.412e+002   0.000e+000
 29.320 I  -0.000e+000   0.000e+000   2.972e+001  -0.000e+000  -1.388e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   2.972e+001   0.000e+000  -1.031e+002   0.000e+000
 29.340 I  -0.000e+000   0.000e+000   7.066e+000  -0.000e+000  -4.393e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   7.066e+000   0.000e+000  -6.513e+001   0.000e+000
 29.360 I  -0.000e+000   0.000e+000  -1.523e+001  -0.000e+000  -7.330e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.523e+001   0.000e+000  -2.763e+001   0.000e+000
 29.380 I  -0.000e+000   0.000e+000  -3.703e+001  -0.000e+000  -1.018e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.703e+001   0.000e+000   9.299e+000   0.000e+000
 29.400 I  -0.000e+000   0.000e+000  -5.823e+001  -0.000e+000  -1.292e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.823e+001   0.000e+000   4.547e+001   0.000e+000
 29.420 I  -0.000e+000   0.000e+000  -7.871e+001  -0.000e+000  -1.554e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.871e+001   0.000e+000   8.074e+001   0.000e+000
 29.440 I  -0.000e+000   0.000e+000  -9.837e+001  -0.000e+000  -1.802e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.837e+001   0.000e+000   1.149e+002   0.000e+000
 29.460 I  -0.000e+000   0.000e+000  -1.171e+002  -0.000e+000  -2.034e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.171e+002   0.000e+000   1.479e+002   0.000e+000
 29.480 I  -0.000e+000   0.000e+000  -1.348e+002  -0.000e+000  -2.248e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.348e+002   0.000e+000   1.796e+002   0.000e+000
 29.500 I  -0.000e+000   0.000e+000  -1.514e+002  -0.000e+000  -2.444e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.514e+002   0.000e+000   2.098e+002   0.000e+000
 29.520 I  -0.000e+000   0.000e+000  -1.668e+002  -0.000e+000  -2.620e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.668e+002   0.000e+000   2.384e+002   0.000e+000
 29.540 I  -0.000e+000   0.000e+000  -1.809e+002  -0.000e+000  -2.775e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.809e+002   0.000e+000   2.653e+002   0.000e+000
 29.560 I  -0.000e+000   0.000e+000  -1.937e+002  -0.000e+000  -2.908e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.937e+002   0.000e+000   2.904e+002   0.000e+000
 29.580 I  -0.000e+000   0.000e+000  -2.052e+002  -0.000e+000  -3.018e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.052e+002   0.000e+000   3.137e+002   0.000e+000
 29.600 I  -0.000e+000   0.000e+000  -2.151e+002  -0.000e+000  -3.105e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.151e+002   0.000e+000   3.350e+002   0.000e+000
 29.620 I  -0.000e+000   0.000e+000  -2.237e+002  -0.000e+000  -3.167e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.237e+002   0.000e+000   3.543e+002   0.000e+000
 29.640 I  -0.000e+000   0.000e+000  -2.307e+002  -0.000e+000  -3.204e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.307e+002   0.000e+000   3.715e+002   0.000e+000
 29.660 I  -0.000e+000   0.000e+000  -2.361e+002  -0.000e+000  -3.217e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.361e+002   0.000e+000   3.867e+002   0.000e+000
 29.680 I  -0.000e+000   0.000e+000  -2.401e+002  -0.000e+000  -3.205e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.401e+002   0.000e+000   3.998e+002   0.000e+000
 29.700 I  -0.000e+000   0.000e+000  -2.425e+002  -0.000e+000  -3.168e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.425e+002   0.000e+000   4.107e+002   0.000e+000
 29.720 I  -0.000e+000   0.000e+000  -2.434e+002  -0.000e+000  -3.106e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.434e+002   0.000e+000   4.196e+002   0.000e+000
 29.740 I  -0.000e+000   0.000e+000  -2.427e+002  -0.000e+000  -3.019e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.427e+002   0.000e+000   4.263e+002   0.000e+000
 29.760 I  -0.000e+000   0.000e+000  -2.406e+002  -0.000e+000  -2.909e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.406e+002   0.000e+000   4.310e+002   0.000e+000
 29.780 I  -0.000e+000   0.000e+000  -2.371e+002  -0.000e+000  -2.776e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.371e+002   0.000e+000   4.336e+002   0.000e+000
 29.800 I  -0.000e+000   0.000e+000  -2.321e+002  -0.000e+000  -2.620e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.321e+002   0.000e+000   4.343e+002   0.000e+000
 29.820 I  -0.000e+000   0.000e+000  -2.257e+002  -0.000e+000  -2.442e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.257e+002   0.000e+000   4.330e+002   0.000e+000
 29.840 I  -0.000e+000   0.000e+000  -2.181e+002  -0.000e+000  -2.244e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.181e+002   0.000e+000   4.299e+002   0.000e+000
 29.860 I  -0.000e+000   0.000e+000  -2.092e+002  -0.000e+000  -2.026e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.092e+002   0.000e+000   4.250e+002   0.000e+000
 29.880 I  -0.000e+000   0.000e+000  -1.992e+002  -0.000e+000  -1.791e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.992e+002   0.000e+000   4.185e+002   0.000e+000
 29.900 I  -0.000e+000   0.000e+000  -1.881e+002  -0.000e+000  -1.538e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.881e+002   0.000e+000   4.104e+002   0.000e+000
 29.920 I  -0.000e+000   0.000e+000  -1.759e+002  -0.000e+000  -1.270e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.759e+002   0.000e+000   4.008e+002   0.000e+000
 29.940 I  -0.000e+000   0.000e+000  -1.629e+002  -0.000e+000  -9.890e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.629e+002   0.000e+000   3.899e+002   0.000e+000
 29.960 I  -0.000e+000   0.000e+000  -1.491e+002  -0.000e+000  -6.953e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.491e+002   0.000e+000   3.777e+002   0.000e+000
 29.980 I  -0.000e+000   0.000e+000  -1.345e+002  -0.000e+000  -3.912e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.345e+002   0.000e+000   3.644e+002   0.000e+000
 30.000 I  -0.000e+000   0.000e+000  -1.193e+002  -0.000e+000  -7.843e+000  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.193e+002   0.000e+000   3.502e+002   0.000e+000
 30.020 I  -0.000e+000   0.000e+000  -1.037e+002  -0.000e+000   2.413e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.037e+002   0.000e+000   3.351e+002   0.000e+000
 30.040 I  -0.000e+000   0.000e+000  -8.757e+001  -0.000e+000   5.661e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.757e+001   0.000e+000   3.193e+002   0.000e+000
 30.060 I  -0.000e+000   0.000e+000  -7.119e+001  -0.000e+000   8.941e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.119e+001   0.000e+000   3.030e+002   0.000e+000
 30.080 I  -0.000e+000   0.000e+000  -5.462e+001  -0.000e+000   1.224e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.462e+001   0.000e+000   2.862e+002   0.000e+000
 30.100 I  -0.000e+000   0.000e+000  -3.798e+001  -0.000e+000   1.552e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.798e+001   0.000e+000   2.692e+002   0.000e+000
 30.120 I  -0.000e+000   0.000e+000  -2.137e+001  -0.000e+000   1.879e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.137e+001   0.000e+000   2.520e+002   0.000e+000
 30.140 I  -0.000e+000   0.000e+000  -4.906e+000  -0.000e+000   2.202e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.906e+000   0.000e+000   2.349e+002   0.000e+000
 30.160 I  -0.000e+000   0.000e+000   1.132e+001  -0.000e+000   2.518e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.132e+001   0.000e+000   2.179e+002   0.000e+000
 30.180 I  -0.000e+000   0.000e+000   2.719e+001  -0.000e+000   2.827e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.719e+001   0.000e+000   2.011e+002   0.000e+000
 30.200 I  -0.000e+000   0.000e+000   4.262e+001  -0.000e+000   3.127e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.262e+001   0.000e+000   1.848e+002   0.000e+000
 30.220 I  -0.000e+000   0.000e+000   5.750e+001  -0.000e+000   3.415e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.750e+001   0.000e+000   1.690e+002   0.000e+000
 30.240 I  -0.000e+000   0.000e+000   7.175e+001  -0.000e+000   3.691e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.175e+001   0.000e+000   1.539e+002   0.000e+000
 30.260 I  -0.000e+000   0.000e+000   8.527e+001  -0.000e+000   3.954e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.527e+001   0.000e+000   1.395e+002   0.000e+000
 30.280 I  -0.000e+000   0.000e+000   9.799e+001  -0.000e+000   4.200e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.799e+001   0.000e+000   1.260e+002   0.000e+000
 30.300 I  -0.000e+000   0.000e+000   1.098e+002  -0.000e+000   4.430e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.098e+002   0.000e+000   1.135e+002   0.000e+000
 30.320 I  -0.000e+000   0.000e+000   1.207e+002  -0.000e+000   4.642e+002  -0.000e+000
