
 ** MIDAS/Civil Time-history Output Data ** 
_____________________________________________


 节点 =     2        位移 时程       单位体系 ..: m, N
----------------------------------- 

  TIME        DX           DY           DZ           RX           RY           RZ 
  5.800   1.309e-001   0.000e+000   0.000e+000   0.000e+000   6.507e-002   0.000e+000
  5.820   1.315e-001   0.000e+000   0.000e+000   0.000e+000   6.537e-002   0.000e+000
  5.840   1.320e-001   0.000e+000   0.000e+000   0.000e+000   6.561e-002   0.000e+000
  5.860   1.324e-001   0.000e+000   0.000e+000   0.000e+000   6.579e-002   0.000e+000
  5.880   1.326e-001   0.000e+000   0.000e+000   0.000e+000   6.593e-002   0.000e+000
  5.900   1.329e-001   0.000e+000   0.000e+000   0.000e+000   6.604e-002   0.000e+000
  5.920   1.331e-001   0.000e+000   0.000e+000   0.000e+000   6.616e-002   0.000e+000
  5.940   1.334e-001   0.000e+000   0.000e+000   0.000e+000   6.630e-002   0.000e+000
  5.960   1.337e-001   0.000e+000   0.000e+000   0.000e+000   6.646e-002   0.000e+000
  5.980   1.341e-001   0.000e+000   0.000e+000   0.000e+000   6.664e-002   0.000e+000
  6.000   1.344e-001   0.000e+000   0.000e+000   0.000e+000   6.682e-002   0.000e+000
  6.020   1.348e-001   0.000e+000   0.000e+000   0.000e+000   6.697e-002   0.000e+000
  6.040   1.349e-001   0.000e+000   0.000e+000   0.000e+000   6.706e-002   0.000e+000
  6.060   1.350e-001   0.000e+000   0.000e+000   0.000e+000   6.708e-002   0.000e+000
  6.080   1.349e-001   0.000e+000   0.000e+000   0.000e+000   6.705e-002   0.000e+000
  6.100   1.349e-001   0.000e+000   0.000e+000   0.000e+000   6.704e-002   0.000e+000
  6.120   1.350e-001   0.000e+000   0.000e+000   0.000e+000   6.708e-002   0.000e+000
  6.140   1.351e-001   0.000e+000   0.000e+000   0.000e+000   6.714e-002   0.000e+000
  6.160   1.352e-001   0.000e+000   0.000e+000   0.000e+000   6.718e-002   0.000e+000
  6.180   1.352e-001   0.000e+000   0.000e+000   0.000e+000   6.720e-002   0.000e+000
  6.200   1.352e-001   0.000e+000   0.000e+000   0.000e+000   6.719e-002   0.000e+000
  6.220   1.352e-001   0.000e+000   0.000e+000   0.000e+000   6.720e-002   0.000e+000
  6.240   1.352e-001   0.000e+000   0.000e+000   0.000e+000   6.721e-002   0.000e+000
  6.260   1.352e-001   0.000e+000   0.000e+000   0.000e+000   6.720e-002   0.000e+000
  6.280   1.351e-001   0.000e+000   0.000e+000   0.000e+000   6.715e-002   0.000e+000
  6.300   1.349e-001   0.000e+000   0.000e+000   0.000e+000   6.704e-002   0.000e+000
  6.320   1.345e-001   0.000e+000   0.000e+000   0.000e+000   6.686e-002   0.000e+000
  6.340   1.341e-001   0.000e+000   0.000e+000   0.000e+000   6.665e-002   0.000e+000
  6.360   1.337e-001   0.000e+000   0.000e+000   0.000e+000   6.644e-002   0.000e+000
  6.380   1.333e-001   0.000e+000   0.000e+000   0.000e+000   6.624e-002   0.000e+000
  6.400   1.328e-001   0.000e+000   0.000e+000   0.000e+000   6.602e-002   0.000e+000
  6.420   1.324e-001   0.000e+000   0.000e+000   0.000e+000   6.578e-002   0.000e+000
  6.440   1.319e-001   0.000e+000   0.000e+000   0.000e+000   6.555e-002   0.000e+000
  6.460   1.314e-001   0.000e+000   0.000e+000   0.000e+000   6.532e-002   0.000e+000
  6.480   1.310e-001   0.000e+000   0.000e+000   0.000e+000   6.509e-002   0.000e+000
  6.500   1.305e-001   0.000e+000   0.000e+000   0.000e+000   6.485e-002   0.000e+000
  6.520   1.300e-001   0.000e+000   0.000e+000   0.000e+000   6.460e-002   0.000e+000
  6.540   1.294e-001   0.000e+000   0.000e+000   0.000e+000   6.433e-002   0.000e+000
  6.560   1.289e-001   0.000e+000   0.000e+000   0.000e+000   6.406e-002   0.000e+000
  6.580   1.284e-001   0.000e+000   0.000e+000   0.000e+000   6.381e-002   0.000e+000
  6.600   1.280e-001   0.000e+000   0.000e+000   0.000e+000   6.361e-002   0.000e+000
  6.620   1.277e-001   0.000e+000   0.000e+000   0.000e+000   6.345e-002   0.000e+000
  6.640   1.274e-001   0.000e+000   0.000e+000   0.000e+000   6.332e-002   0.000e+000
  6.660   1.272e-001   0.000e+000   0.000e+000   0.000e+000   6.321e-002   0.000e+000
  6.680   1.269e-001   0.000e+000   0.000e+000   0.000e+000   6.308e-002   0.000e+000
  6.700   1.266e-001   0.000e+000   0.000e+000   0.000e+000   6.293e-002   0.000e+000
  6.720   1.263e-001   0.000e+000   0.000e+000   0.000e+000   6.278e-002   0.000e+000
  6.740   1.260e-001   0.000e+000   0.000e+000   0.000e+000   6.264e-002   0.000e+000
  6.760   1.258e-001   0.000e+000   0.000e+000   0.000e+000   6.251e-002   0.000e+000
  6.780   1.255e-001   0.000e+000   0.000e+000   0.000e+000   6.237e-002   0.000e+000
  6.800   1.252e-001   0.000e+000   0.000e+000   0.000e+000   6.225e-002   0.000e+000
  6.820   1.250e-001   0.000e+000   0.000e+000   0.000e+000   6.212e-002   0.000e+000
  6.840   1.247e-001   0.000e+000   0.000e+000   0.000e+000   6.198e-002   0.000e+000
  6.860   1.243e-001   0.000e+000   0.000e+000   0.000e+000   6.180e-002   0.000e+000
  6.880   1.238e-001   0.000e+000   0.000e+000   0.000e+000   6.155e-002   0.000e+000
  6.900   1.232e-001   0.000e+000   0.000e+000   0.000e+000   6.122e-002   0.000e+000
  6.920   1.223e-001   0.000e+000   0.000e+000   0.000e+000   6.078e-002   0.000e+000
  6.940   1.211e-001   0.000e+000   0.000e+000   0.000e+000   6.021e-002   0.000e+000
  6.960   1.198e-001   0.000e+000   0.000e+000   0.000e+000   5.956e-002   0.000e+000
  6.980   1.184e-001   0.000e+000   0.000e+000   0.000e+000   5.886e-002   0.000e+000
  7.000   1.170e-001   0.000e+000   0.000e+000   0.000e+000   5.816e-002   0.000e+000
  7.020   1.157e-001   0.000e+000   0.000e+000   0.000e+000   5.749e-002   0.000e+000
  7.040   1.144e-001   0.000e+000   0.000e+000   0.000e+000   5.684e-002   0.000e+000
  7.060   1.130e-001   0.000e+000   0.000e+000   0.000e+000   5.618e-002   0.000e+000
  7.080   1.117e-001   0.000e+000   0.000e+000   0.000e+000   5.551e-002   0.000e+000
  7.100   1.104e-001   0.000e+000   0.000e+000   0.000e+000   5.485e-002   0.000e+000
  7.120   1.092e-001   0.000e+000   0.000e+000   0.000e+000   5.425e-002   0.000e+000
  7.140   1.080e-001   0.000e+000   0.000e+000   0.000e+000   5.370e-002   0.000e+000
  7.160   1.070e-001   0.000e+000   0.000e+000   0.000e+000   5.316e-002   0.000e+000
  7.180   1.059e-001   0.000e+000   0.000e+000   0.000e+000   5.262e-002   0.000e+000
  7.200   1.047e-001   0.000e+000   0.000e+000   0.000e+000   5.203e-002   0.000e+000
  7.220   1.034e-001   0.000e+000   0.000e+000   0.000e+000   5.139e-002   0.000e+000
  7.240   1.021e-001   0.000e+000   0.000e+000   0.000e+000   5.072e-002   0.000e+000
  7.260   1.007e-001   0.000e+000   0.000e+000   0.000e+000   5.006e-002   0.000e+000
  7.280   9.942e-002   0.000e+000   0.000e+000   0.000e+000   4.941e-002   0.000e+000
  7.300   9.816e-002   0.000e+000   0.000e+000   0.000e+000   4.879e-002   0.000e+000
  7.320   9.695e-002   0.000e+000   0.000e+000   0.000e+000   4.819e-002   0.000e+000
  7.340   9.578e-002   0.000e+000   0.000e+000   0.000e+000   4.760e-002   0.000e+000
  7.360   9.462e-002   0.000e+000   0.000e+000   0.000e+000   4.703e-002   0.000e+000
  7.380   9.343e-002   0.000e+000   0.000e+000   0.000e+000   4.644e-002   0.000e+000
  7.400   9.219e-002   0.000e+000   0.000e+000   0.000e+000   4.582e-002   0.000e+000
  7.420   9.088e-002   0.000e+000   0.000e+000   0.000e+000   4.517e-002   0.000e+000
  7.440   8.950e-002   0.000e+000   0.000e+000   0.000e+000   4.449e-002   0.000e+000
  7.460   8.811e-002   0.000e+000   0.000e+000   0.000e+000   4.379e-002   0.000e+000
  7.480   8.669e-002   0.000e+000   0.000e+000   0.000e+000   4.309e-002   0.000e+000
  7.500   8.519e-002   0.000e+000   0.000e+000   0.000e+000   4.234e-002   0.000e+000
  7.520   8.357e-002   0.000e+000   0.000e+000   0.000e+000   4.154e-002   0.000e+000
  7.540   8.183e-002   0.000e+000   0.000e+000   0.000e+000   4.067e-002   0.000e+000
  7.560   8.001e-002   0.000e+000   0.000e+000   0.000e+000   3.977e-002   0.000e+000
  7.580   7.817e-002   0.000e+000   0.000e+000   0.000e+000   3.885e-002   0.000e+000
  7.600   7.633e-002   0.000e+000   0.000e+000   0.000e+000   3.794e-002   0.000e+000
  7.620   7.449e-002   0.000e+000   0.000e+000   0.000e+000   3.702e-002   0.000e+000
  7.640   7.265e-002   0.000e+000   0.000e+000   0.000e+000   3.611e-002   0.000e+000
  7.660   7.078e-002   0.000e+000   0.000e+000   0.000e+000   3.518e-002   0.000e+000
  7.680   6.887e-002   0.000e+000   0.000e+000   0.000e+000   3.423e-002   0.000e+000
  7.700   6.689e-002   0.000e+000   0.000e+000   0.000e+000   3.324e-002   0.000e+000
  7.720   6.478e-002   0.000e+000   0.000e+000   0.000e+000   3.220e-002   0.000e+000
  7.740   6.254e-002   0.000e+000   0.000e+000   0.000e+000   3.108e-002   0.000e+000
  7.760   6.017e-002   0.000e+000   0.000e+000   0.000e+000   2.991e-002   0.000e+000
  7.780   5.768e-002   0.000e+000   0.000e+000   0.000e+000   2.867e-002   0.000e+000
  7.800   5.502e-002   0.000e+000   0.000e+000   0.000e+000   2.735e-002   0.000e+000
  7.820   5.221e-002   0.000e+000   0.000e+000   0.000e+000   2.595e-002   0.000e+000
  7.840   4.928e-002   0.000e+000   0.000e+000   0.000e+000   2.449e-002   0.000e+000
  7.860   4.626e-002   0.000e+000   0.000e+000   0.000e+000   2.299e-002   0.000e+000
  7.880   4.320e-002   0.000e+000   0.000e+000   0.000e+000   2.147e-002   0.000e+000
  7.900   4.012e-002   0.000e+000   0.000e+000   0.000e+000   1.994e-002   0.000e+000
  7.920   3.708e-002   0.000e+000   0.000e+000   0.000e+000   1.843e-002   0.000e+000
  7.940   3.410e-002   0.000e+000   0.000e+000   0.000e+000   1.695e-002   0.000e+000
  7.960   3.121e-002   0.000e+000   0.000e+000   0.000e+000   1.551e-002   0.000e+000
  7.980   2.844e-002   0.000e+000   0.000e+000   0.000e+000   1.414e-002   0.000e+000
  8.000   2.574e-002   0.000e+000   0.000e+000   0.000e+000   1.279e-002   0.000e+000
  8.020   2.303e-002   0.000e+000   0.000e+000   0.000e+000   1.145e-002   0.000e+000
  8.040   2.029e-002   0.000e+000   0.000e+000   0.000e+000   1.008e-002   0.000e+000
  8.060   1.753e-002   0.000e+000   0.000e+000   0.000e+000   8.714e-003   0.000e+000
  8.080   1.484e-002   0.000e+000   0.000e+000   0.000e+000   7.374e-003   0.000e+000
  8.100   1.227e-002   0.000e+000   0.000e+000   0.000e+000   6.096e-003   0.000e+000
  8.120   9.863e-003   0.000e+000   0.000e+000   0.000e+000   4.902e-003   0.000e+000
  8.140   7.621e-003   0.000e+000   0.000e+000   0.000e+000   3.788e-003   0.000e+000
  8.160   5.508e-003   0.000e+000   0.000e+000   0.000e+000   2.737e-003   0.000e+000
  8.180   3.500e-003   0.000e+000   0.000e+000   0.000e+000   1.740e-003   0.000e+000
  8.200   1.587e-003   0.000e+000   0.000e+000   0.000e+000   7.885e-004   0.000e+000
  8.220  -2.368e-004   0.000e+000   0.000e+000   0.000e+000  -1.177e-004   0.000e+000
  8.240  -1.971e-003   0.000e+000   0.000e+000   0.000e+000  -9.799e-004   0.000e+000
  8.260  -3.615e-003   0.000e+000   0.000e+000   0.000e+000  -1.797e-003   0.000e+000
  8.280  -5.161e-003   0.000e+000   0.000e+000   0.000e+000  -2.565e-003   0.000e+000
  8.300  -6.622e-003   0.000e+000   0.000e+000   0.000e+000  -3.291e-003   0.000e+000
  8.320  -8.043e-003   0.000e+000   0.000e+000   0.000e+000  -3.998e-003   0.000e+000
  8.340  -9.489e-003   0.000e+000   0.000e+000   0.000e+000  -4.716e-003   0.000e+000
  8.360  -1.100e-002   0.000e+000   0.000e+000   0.000e+000  -5.469e-003   0.000e+000
  8.380  -1.260e-002   0.000e+000   0.000e+000   0.000e+000  -6.263e-003   0.000e+000
  8.400  -1.428e-002   0.000e+000   0.000e+000   0.000e+000  -7.097e-003   0.000e+000
  8.420  -1.604e-002   0.000e+000   0.000e+000   0.000e+000  -7.972e-003   0.000e+000
  8.440  -1.787e-002   0.000e+000   0.000e+000   0.000e+000  -8.880e-003   0.000e+000
  8.460  -1.975e-002   0.000e+000   0.000e+000   0.000e+000  -9.814e-003   0.000e+000
  8.480  -2.166e-002   0.000e+000   0.000e+000   0.000e+000  -1.077e-002   0.000e+000
  8.500  -2.360e-002   0.000e+000   0.000e+000   0.000e+000  -1.173e-002   0.000e+000
  8.520  -2.557e-002   0.000e+000   0.000e+000   0.000e+000  -1.271e-002   0.000e+000
  8.540  -2.757e-002   0.000e+000   0.000e+000   0.000e+000  -1.370e-002   0.000e+000
  8.560  -2.953e-002   0.000e+000   0.000e+000   0.000e+000  -1.467e-002   0.000e+000
  8.580  -3.133e-002   0.000e+000   0.000e+000   0.000e+000  -1.557e-002   0.000e+000
  8.600  -3.289e-002   0.000e+000   0.000e+000   0.000e+000  -1.635e-002   0.000e+000
  8.620  -3.410e-002   0.000e+000   0.000e+000   0.000e+000  -1.695e-002   0.000e+000
  8.640  -3.490e-002   0.000e+000   0.000e+000   0.000e+000  -1.735e-002   0.000e+000
  8.660  -3.534e-002   0.000e+000   0.000e+000   0.000e+000  -1.757e-002   0.000e+000
  8.680  -3.551e-002   0.000e+000   0.000e+000   0.000e+000  -1.765e-002   0.000e+000
  8.700  -3.549e-002   0.000e+000   0.000e+000   0.000e+000  -1.764e-002   0.000e+000
  8.720  -3.536e-002   0.000e+000   0.000e+000   0.000e+000  -1.758e-002   0.000e+000
  8.740  -3.520e-002   0.000e+000   0.000e+000   0.000e+000  -1.750e-002   0.000e+000
  8.760  -3.502e-002   0.000e+000   0.000e+000   0.000e+000  -1.741e-002   0.000e+000
  8.780  -3.483e-002   0.000e+000   0.000e+000   0.000e+000  -1.731e-002   0.000e+000
  8.800  -3.467e-002   0.000e+000   0.000e+000   0.000e+000  -1.723e-002   0.000e+000
  8.820  -3.467e-002   0.000e+000   0.000e+000   0.000e+000  -1.723e-002   0.000e+000
  8.840  -3.500e-002   0.000e+000   0.000e+000   0.000e+000  -1.740e-002   0.000e+000
  8.860  -3.575e-002   0.000e+000   0.000e+000   0.000e+000  -1.777e-002   0.000e+000
  8.880  -3.682e-002   0.000e+000   0.000e+000   0.000e+000  -1.830e-002   0.000e+000
  8.900  -3.805e-002   0.000e+000   0.000e+000   0.000e+000  -1.891e-002   0.000e+000
  8.920  -3.926e-002   0.000e+000   0.000e+000   0.000e+000  -1.951e-002   0.000e+000
  8.940  -4.028e-002   0.000e+000   0.000e+000   0.000e+000  -2.002e-002   0.000e+000
  8.960  -4.101e-002   0.000e+000   0.000e+000   0.000e+000  -2.038e-002   0.000e+000
  8.980  -4.151e-002   0.000e+000   0.000e+000   0.000e+000  -2.063e-002   0.000e+000
  9.000  -4.184e-002   0.000e+000   0.000e+000   0.000e+000  -2.079e-002   0.000e+000
  9.020  -4.197e-002   0.000e+000   0.000e+000   0.000e+000  -2.086e-002   0.000e+000
  9.040  -4.194e-002   0.000e+000   0.000e+000   0.000e+000  -2.085e-002   0.000e+000
  9.060  -4.200e-002   0.000e+000   0.000e+000   0.000e+000  -2.088e-002   0.000e+000
  9.080  -4.241e-002   0.000e+000   0.000e+000   0.000e+000  -2.108e-002   0.000e+000
  9.100  -4.320e-002   0.000e+000   0.000e+000   0.000e+000  -2.147e-002   0.000e+000
  9.120  -4.427e-002   0.000e+000   0.000e+000   0.000e+000  -2.200e-002   0.000e+000
  9.140  -4.552e-002   0.000e+000   0.000e+000   0.000e+000  -2.262e-002   0.000e+000
  9.160  -4.688e-002   0.000e+000   0.000e+000   0.000e+000  -2.330e-002   0.000e+000
  9.180  -4.833e-002   0.000e+000   0.000e+000   0.000e+000  -2.402e-002   0.000e+000
  9.200  -4.986e-002   0.000e+000   0.000e+000   0.000e+000  -2.478e-002   0.000e+000
  9.220  -5.140e-002   0.000e+000   0.000e+000   0.000e+000  -2.555e-002   0.000e+000
  9.240  -5.285e-002   0.000e+000   0.000e+000   0.000e+000  -2.627e-002   0.000e+000
  9.260  -5.412e-002   0.000e+000   0.000e+000   0.000e+000  -2.690e-002   0.000e+000
  9.280  -5.511e-002   0.000e+000   0.000e+000   0.000e+000  -2.739e-002   0.000e+000
  9.300  -5.580e-002   0.000e+000   0.000e+000   0.000e+000  -2.773e-002   0.000e+000
  9.320  -5.632e-002   0.000e+000   0.000e+000   0.000e+000  -2.799e-002   0.000e+000
  9.340  -5.687e-002   0.000e+000   0.000e+000   0.000e+000  -2.827e-002   0.000e+000
  9.360  -5.767e-002   0.000e+000   0.000e+000   0.000e+000  -2.866e-002   0.000e+000
  9.380  -5.879e-002   0.000e+000   0.000e+000   0.000e+000  -2.922e-002   0.000e+000
  9.400  -6.006e-002   0.000e+000   0.000e+000   0.000e+000  -2.985e-002   0.000e+000
  9.420  -6.131e-002   0.000e+000   0.000e+000   0.000e+000  -3.047e-002   0.000e+000
  9.440  -6.251e-002   0.000e+000   0.000e+000   0.000e+000  -3.107e-002   0.000e+000
  9.460  -6.372e-002   0.000e+000   0.000e+000   0.000e+000  -3.167e-002   0.000e+000
  9.480  -6.503e-002   0.000e+000   0.000e+000   0.000e+000  -3.232e-002   0.000e+000
  9.500  -6.651e-002   0.000e+000   0.000e+000   0.000e+000  -3.306e-002   0.000e+000
  9.520  -6.818e-002   0.000e+000   0.000e+000   0.000e+000  -3.389e-002   0.000e+000
  9.540  -7.000e-002   0.000e+000   0.000e+000   0.000e+000  -3.479e-002   0.000e+000
  9.560  -7.186e-002   0.000e+000   0.000e+000   0.000e+000  -3.571e-002   0.000e+000
  9.580  -7.366e-002   0.000e+000   0.000e+000   0.000e+000  -3.661e-002   0.000e+000
  9.600  -7.533e-002   0.000e+000   0.000e+000   0.000e+000  -3.744e-002   0.000e+000
  9.620  -7.679e-002   0.000e+000   0.000e+000   0.000e+000  -3.817e-002   0.000e+000
  9.640  -7.811e-002   0.000e+000   0.000e+000   0.000e+000  -3.882e-002   0.000e+000
  9.660  -7.938e-002   0.000e+000   0.000e+000   0.000e+000  -3.945e-002   0.000e+000
  9.680  -8.069e-002   0.000e+000   0.000e+000   0.000e+000  -4.010e-002   0.000e+000
  9.700  -8.213e-002   0.000e+000   0.000e+000   0.000e+000  -4.082e-002   0.000e+000
  9.720  -8.377e-002   0.000e+000   0.000e+000   0.000e+000  -4.163e-002   0.000e+000
  9.740  -8.558e-002   0.000e+000   0.000e+000   0.000e+000  -4.253e-002   0.000e+000
  9.760  -8.751e-002   0.000e+000   0.000e+000   0.000e+000  -4.350e-002   0.000e+000
  9.780  -8.952e-002   0.000e+000   0.000e+000   0.000e+000  -4.449e-002   0.000e+000
  9.800  -9.155e-002   0.000e+000   0.000e+000   0.000e+000  -4.550e-002   0.000e+000
  9.820  -9.356e-002   0.000e+000   0.000e+000   0.000e+000  -4.650e-002   0.000e+000
  9.840  -9.554e-002   0.000e+000   0.000e+000   0.000e+000  -4.749e-002   0.000e+000
  9.860  -9.743e-002   0.000e+000   0.000e+000   0.000e+000  -4.842e-002   0.000e+000
  9.880  -9.920e-002   0.000e+000   0.000e+000   0.000e+000  -4.930e-002   0.000e+000
  9.900  -1.010e-001   0.000e+000   0.000e+000   0.000e+000  -5.018e-002   0.000e+000
  9.920  -1.028e-001   0.000e+000   0.000e+000   0.000e+000  -5.111e-002   0.000e+000
  9.940  -1.048e-001   0.000e+000   0.000e+000   0.000e+000  -5.210e-002   0.000e+000
  9.960  -1.068e-001   0.000e+000   0.000e+000   0.000e+000  -5.309e-002   0.000e+000
  9.980  -1.088e-001   0.000e+000   0.000e+000   0.000e+000  -5.407e-002   0.000e+000
 10.000  -1.107e-001   0.000e+000   0.000e+000   0.000e+000  -5.503e-002   0.000e+000
 10.020  -1.125e-001   0.000e+000   0.000e+000   0.000e+000  -5.594e-002   0.000e+000
 10.040  -1.142e-001   0.000e+000   0.000e+000   0.000e+000  -5.678e-002   0.000e+000
 10.060  -1.159e-001   0.000e+000   0.000e+000   0.000e+000  -5.759e-002   0.000e+000
 10.080  -1.175e-001   0.000e+000   0.000e+000   0.000e+000  -5.840e-002   0.000e+000
 10.100  -1.192e-001   0.000e+000   0.000e+000   0.000e+000  -5.925e-002   0.000e+000
 10.120  -1.211e-001   0.000e+000   0.000e+000   0.000e+000  -6.018e-002   0.000e+000
 10.140  -1.232e-001   0.000e+000   0.000e+000   0.000e+000  -6.122e-002   0.000e+000
 10.160  -1.256e-001   0.000e+000   0.000e+000   0.000e+000  -6.241e-002   0.000e+000
 10.180  -1.282e-001   0.000e+000   0.000e+000   0.000e+000  -6.370e-002   0.000e+000
 10.200  -1.309e-001   0.000e+000   0.000e+000   0.000e+000  -6.505e-002   0.000e+000
 10.220  -1.336e-001   0.000e+000   0.000e+000   0.000e+000  -6.641e-002   0.000e+000
 10.240  -1.363e-001   0.000e+000   0.000e+000   0.000e+000  -6.773e-002   0.000e+000
 10.260  -1.388e-001   0.000e+000   0.000e+000   0.000e+000  -6.897e-002   0.000e+000
 10.280  -1.412e-001   0.000e+000   0.000e+000   0.000e+000  -7.015e-002   0.000e+000
 10.300  -1.434e-001   0.000e+000   0.000e+000   0.000e+000  -7.129e-002   0.000e+000
 10.320  -1.456e-001   0.000e+000   0.000e+000   0.000e+000  -7.235e-002   0.000e+000
 10.340  -1.475e-001   0.000e+000   0.000e+000   0.000e+000  -7.330e-002   0.000e+000
 10.360  -1.491e-001   0.000e+000   0.000e+000   0.000e+000  -7.412e-002   0.000e+000
 10.380  -1.505e-001   0.000e+000   0.000e+000   0.000e+000  -7.479e-002   0.000e+000
 10.400  -1.516e-001   0.000e+000   0.000e+000   0.000e+000  -7.536e-002   0.000e+000
 10.420  -1.528e-001   0.000e+000   0.000e+000   0.000e+000  -7.592e-002   0.000e+000
 10.440  -1.540e-001   0.000e+000   0.000e+000   0.000e+000  -7.652e-002   0.000e+000
 10.460  -1.552e-001   0.000e+000   0.000e+000   0.000e+000  -7.715e-002   0.000e+000
 10.480  -1.565e-001   0.000e+000   0.000e+000   0.000e+000  -7.779e-002   0.000e+000
 10.500  -1.577e-001   0.000e+000   0.000e+000   0.000e+000  -7.840e-002   0.000e+000
 10.520  -1.589e-001   0.000e+000   0.000e+000   0.000e+000  -7.896e-002   0.000e+000
 10.540  -1.599e-001   0.000e+000   0.000e+000   0.000e+000  -7.947e-002   0.000e+000
 10.560  -1.608e-001   0.000e+000   0.000e+000   0.000e+000  -7.993e-002   0.000e+000
 10.580  -1.616e-001   0.000e+000   0.000e+000   0.000e+000  -8.033e-002   0.000e+000
 10.600  -1.623e-001   0.000e+000   0.000e+000   0.000e+000  -8.067e-002   0.000e+000
 10.620  -1.628e-001   0.000e+000   0.000e+000   0.000e+000  -8.091e-002   0.000e+000
 10.640  -1.630e-001   0.000e+000   0.000e+000   0.000e+000  -8.104e-002   0.000e+000
 10.660  -1.631e-001   0.000e+000   0.000e+000   0.000e+000  -8.105e-002   0.000e+000
 10.680  -1.629e-001   0.000e+000   0.000e+000   0.000e+000  -8.097e-002   0.000e+000
 10.700  -1.627e-001   0.000e+000   0.000e+000   0.000e+000  -8.086e-002   0.000e+000
 10.720  -1.624e-001   0.000e+000   0.000e+000   0.000e+000  -8.073e-002   0.000e+000
 10.740  -1.622e-001   0.000e+000   0.000e+000   0.000e+000  -8.059e-002   0.000e+000
 10.760  -1.618e-001   0.000e+000   0.000e+000   0.000e+000  -8.041e-002   0.000e+000
 10.780  -1.613e-001   0.000e+000   0.000e+000   0.000e+000  -8.017e-002   0.000e+000
 10.800  -1.608e-001   0.000e+000   0.000e+000   0.000e+000  -7.990e-002   0.000e+000
 10.820  -1.602e-001   0.000e+000   0.000e+000   0.000e+000  -7.965e-002   0.000e+000
 10.840  -1.598e-001   0.000e+000   0.000e+000   0.000e+000  -7.944e-002   0.000e+000
 10.860  -1.596e-001   0.000e+000   0.000e+000   0.000e+000  -7.931e-002   0.000e+000
 10.880  -1.594e-001   0.000e+000   0.000e+000   0.000e+000  -7.923e-002   0.000e+000
 10.900  -1.592e-001   0.000e+000   0.000e+000   0.000e+000  -7.914e-002   0.000e+000
 10.920  -1.590e-001   0.000e+000   0.000e+000   0.000e+000  -7.901e-002   0.000e+000
 10.940  -1.586e-001   0.000e+000   0.000e+000   0.000e+000  -7.881e-002   0.000e+000
 10.960  -1.580e-001   0.000e+000   0.000e+000   0.000e+000  -7.855e-002   0.000e+000
 10.980  -1.575e-001   0.000e+000   0.000e+000   0.000e+000  -7.827e-002   0.000e+000
 11.000  -1.569e-001   0.000e+000   0.000e+000   0.000e+000  -7.799e-002   0.000e+000
 11.020  -1.564e-001   0.000e+000   0.000e+000   0.000e+000  -7.774e-002   0.000e+000
 11.040  -1.559e-001   0.000e+000   0.000e+000   0.000e+000  -7.749e-002   0.000e+000
 11.060  -1.553e-001   0.000e+000   0.000e+000   0.000e+000  -7.720e-002   0.000e+000
 11.080  -1.546e-001   0.000e+000   0.000e+000   0.000e+000  -7.684e-002   0.000e+000
 11.100  -1.537e-001   0.000e+000   0.000e+000   0.000e+000  -7.637e-002   0.000e+000
 11.120  -1.525e-001   0.000e+000   0.000e+000   0.000e+000  -7.580e-002   0.000e+000
 11.140  -1.512e-001   0.000e+000   0.000e+000   0.000e+000  -7.514e-002   0.000e+000
 11.160  -1.497e-001   0.000e+000   0.000e+000   0.000e+000  -7.441e-002   0.000e+000
 11.180  -1.481e-001   0.000e+000   0.000e+000   0.000e+000  -7.362e-002   0.000e+000
 11.200  -1.464e-001   0.000e+000   0.000e+000   0.000e+000  -7.278e-002   0.000e+000
 11.220  -1.446e-001   0.000e+000   0.000e+000   0.000e+000  -7.185e-002   0.000e+000
 11.240  -1.424e-001   0.000e+000   0.000e+000   0.000e+000  -7.079e-002   0.000e+000
 11.260  -1.400e-001   0.000e+000   0.000e+000   0.000e+000  -6.957e-002   0.000e+000
 11.280  -1.372e-001   0.000e+000   0.000e+000   0.000e+000  -6.821e-002   0.000e+000
 11.300  -1.343e-001   0.000e+000   0.000e+000   0.000e+000  -6.674e-002   0.000e+000
 11.320  -1.311e-001   0.000e+000   0.000e+000   0.000e+000  -6.518e-002   0.000e+000
 11.340  -1.279e-001   0.000e+000   0.000e+000   0.000e+000  -6.357e-002   0.000e+000
 11.360  -1.246e-001   0.000e+000   0.000e+000   0.000e+000  -6.193e-002   0.000e+000
 11.380  -1.213e-001   0.000e+000   0.000e+000   0.000e+000  -6.029e-002   0.000e+000
 11.400  -1.181e-001   0.000e+000   0.000e+000   0.000e+000  -5.869e-002   0.000e+000
 11.420  -1.150e-001   0.000e+000   0.000e+000   0.000e+000  -5.714e-002   0.000e+000
 11.440  -1.121e-001   0.000e+000   0.000e+000   0.000e+000  -5.569e-002   0.000e+000
 11.460  -1.094e-001   0.000e+000   0.000e+000   0.000e+000  -5.436e-002   0.000e+000
 11.480  -1.070e-001   0.000e+000   0.000e+000   0.000e+000  -5.317e-002   0.000e+000
 11.500  -1.049e-001   0.000e+000   0.000e+000   0.000e+000  -5.214e-002   0.000e+000
 11.520  -1.031e-001   0.000e+000   0.000e+000   0.000e+000  -5.126e-002   0.000e+000
 11.540  -1.017e-001   0.000e+000   0.000e+000   0.000e+000  -5.055e-002   0.000e+000
