
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     1 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
 17.720 I  -0.000e+000   0.000e+000  -5.467e+001  -0.000e+000  -5.232e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.467e+001   0.000e+000   1.117e+002   0.000e+000
 17.740 I  -0.000e+000   0.000e+000  -8.858e+001  -0.000e+000  -1.053e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.858e+001   0.000e+000   1.605e+002   0.000e+000
 17.760 I  -0.000e+000   0.000e+000  -1.215e+002  -0.000e+000  -1.568e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.215e+002   0.000e+000   2.077e+002   0.000e+000
 17.780 I  -0.000e+000   0.000e+000  -1.530e+002  -0.000e+000  -2.062e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.530e+002   0.000e+000   2.527e+002   0.000e+000
 17.800 I  -0.000e+000   0.000e+000  -1.831e+002  -0.000e+000  -2.536e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.831e+002   0.000e+000   2.956e+002   0.000e+000
 17.820 I  -0.000e+000   0.000e+000  -2.122e+002  -0.000e+000  -2.996e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.122e+002   0.000e+000   3.370e+002   0.000e+000
 17.840 I  -0.000e+000   0.000e+000  -2.405e+002  -0.000e+000  -3.445e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.405e+002   0.000e+000   3.769e+002   0.000e+000
 17.860 I  -0.000e+000   0.000e+000  -2.674e+002  -0.000e+000  -3.875e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.674e+002   0.000e+000   4.148e+002   0.000e+000
 17.880 I  -0.000e+000   0.000e+000  -2.925e+002  -0.000e+000  -4.278e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.925e+002   0.000e+000   4.497e+002   0.000e+000
 17.900 I  -0.000e+000   0.000e+000  -3.151e+002  -0.000e+000  -4.644e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.151e+002   0.000e+000   4.809e+002   0.000e+000
 17.920 I  -0.000e+000   0.000e+000  -3.348e+002  -0.000e+000  -4.968e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.348e+002   0.000e+000   5.078e+002   0.000e+000
 17.940 I  -0.000e+000   0.000e+000  -3.521e+002  -0.000e+000  -5.255e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.521e+002   0.000e+000   5.309e+002   0.000e+000
 17.960 I  -0.000e+000   0.000e+000  -3.677e+002  -0.000e+000  -5.518e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.677e+002   0.000e+000   5.513e+002   0.000e+000
 17.980 I  -0.000e+000   0.000e+000  -3.817e+002  -0.000e+000  -5.759e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.817e+002   0.000e+000   5.693e+002   0.000e+000
 18.000 I  -0.000e+000   0.000e+000  -3.937e+002  -0.000e+000  -5.970e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.937e+002   0.000e+000   5.840e+002   0.000e+000
 18.020 I  -0.000e+000   0.000e+000  -4.026e+002  -0.000e+000  -6.135e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.026e+002   0.000e+000   5.942e+002   0.000e+000
 18.040 I  -0.000e+000   0.000e+000  -4.078e+002  -0.000e+000  -6.246e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.078e+002   0.000e+000   5.988e+002   0.000e+000
 18.060 I  -0.000e+000   0.000e+000  -4.096e+002  -0.000e+000  -6.305e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.096e+002   0.000e+000   5.984e+002   0.000e+000
 18.080 I  -0.000e+000   0.000e+000  -4.086e+002  -0.000e+000  -6.322e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.086e+002   0.000e+000   5.936e+002   0.000e+000
 18.100 I  -0.000e+000   0.000e+000  -4.052e+002  -0.000e+000  -6.305e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.052e+002   0.000e+000   5.852e+002   0.000e+000
 18.120 I  -0.000e+000   0.000e+000  -3.998e+002  -0.000e+000  -6.256e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.998e+002   0.000e+000   5.736e+002   0.000e+000
 18.140 I  -0.000e+000   0.000e+000  -3.924e+002  -0.000e+000  -6.180e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.924e+002   0.000e+000   5.591e+002   0.000e+000
 18.160 I  -0.000e+000   0.000e+000  -3.833e+002  -0.000e+000  -6.079e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.833e+002   0.000e+000   5.420e+002   0.000e+000
 18.180 I  -0.000e+000   0.000e+000  -3.727e+002  -0.000e+000  -5.955e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.727e+002   0.000e+000   5.225e+002   0.000e+000
 18.200 I  -0.000e+000   0.000e+000  -3.607e+002  -0.000e+000  -5.812e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.607e+002   0.000e+000   5.010e+002   0.000e+000
 18.220 I  -0.000e+000   0.000e+000  -3.477e+002  -0.000e+000  -5.653e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.477e+002   0.000e+000   4.777e+002   0.000e+000
 18.240 I  -0.000e+000   0.000e+000  -3.337e+002  -0.000e+000  -5.481e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.337e+002   0.000e+000   4.530e+002   0.000e+000
 18.260 I  -0.000e+000   0.000e+000  -3.191e+002  -0.000e+000  -5.299e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.191e+002   0.000e+000   4.273e+002   0.000e+000
 18.280 I  -0.000e+000   0.000e+000  -3.040e+002  -0.000e+000  -5.111e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.040e+002   0.000e+000   4.009e+002   0.000e+000
 18.300 I  -0.000e+000   0.000e+000  -2.888e+002  -0.000e+000  -4.923e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.888e+002   0.000e+000   3.742e+002   0.000e+000
 18.320 I  -0.000e+000   0.000e+000  -2.738e+002  -0.000e+000  -4.736e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.738e+002   0.000e+000   3.477e+002   0.000e+000
 18.340 I  -0.000e+000   0.000e+000  -2.591e+002  -0.000e+000  -4.557e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.591e+002   0.000e+000   3.217e+002   0.000e+000
 18.360 I  -0.000e+000   0.000e+000  -2.452e+002  -0.000e+000  -4.388e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.452e+002   0.000e+000   2.968e+002   0.000e+000
 18.380 I  -0.000e+000   0.000e+000  -2.323e+002  -0.000e+000  -4.235e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.323e+002   0.000e+000   2.733e+002   0.000e+000
 18.400 I  -0.000e+000   0.000e+000  -2.207e+002  -0.000e+000  -4.103e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.207e+002   0.000e+000   2.517e+002   0.000e+000
 18.420 I  -0.000e+000   0.000e+000  -2.106e+002  -0.000e+000  -3.995e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.106e+002   0.000e+000   2.324e+002   0.000e+000
 18.440 I  -0.000e+000   0.000e+000  -2.018e+002  -0.000e+000  -3.905e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.018e+002   0.000e+000   2.149e+002   0.000e+000
 18.460 I  -0.000e+000   0.000e+000  -1.936e+002  -0.000e+000  -3.825e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.936e+002   0.000e+000   1.984e+002   0.000e+000
 18.480 I  -0.000e+000   0.000e+000  -1.856e+002  -0.000e+000  -3.747e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.856e+002   0.000e+000   1.823e+002   0.000e+000
 18.500 I  -0.000e+000   0.000e+000  -1.773e+002  -0.000e+000  -3.662e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.773e+002   0.000e+000   1.656e+002   0.000e+000
 18.520 I  -0.000e+000   0.000e+000  -1.682e+002  -0.000e+000  -3.565e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.682e+002   0.000e+000   1.482e+002   0.000e+000
 18.540 I  -0.000e+000   0.000e+000  -1.588e+002  -0.000e+000  -3.462e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.588e+002   0.000e+000   1.303e+002   0.000e+000
 18.560 I  -0.000e+000   0.000e+000  -1.497e+002  -0.000e+000  -3.361e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.497e+002   0.000e+000   1.129e+002   0.000e+000
 18.580 I  -0.000e+000   0.000e+000  -1.408e+002  -0.000e+000  -3.264e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.408e+002   0.000e+000   9.604e+001   0.000e+000
 18.600 I  -0.000e+000   0.000e+000  -1.316e+002  -0.000e+000  -3.159e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.316e+002   0.000e+000   7.879e+001   0.000e+000
 18.620 I  -0.000e+000   0.000e+000  -1.208e+002  -0.000e+000  -3.028e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.208e+002   0.000e+000   5.947e+001   0.000e+000
 18.640 I  -0.000e+000   0.000e+000  -1.078e+002  -0.000e+000  -2.861e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.078e+002   0.000e+000   3.720e+001   0.000e+000
 18.660 I  -0.000e+000   0.000e+000  -9.304e+001  -0.000e+000  -2.665e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.304e+001   0.000e+000   1.263e+001   0.000e+000
 18.680 I  -0.000e+000   0.000e+000  -7.757e+001  -0.000e+000  -2.455e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.757e+001   0.000e+000  -1.282e+001   0.000e+000
 18.700 I  -0.000e+000   0.000e+000  -6.231e+001  -0.000e+000  -2.247e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.231e+001   0.000e+000  -3.774e+001   0.000e+000
 18.720 I  -0.000e+000   0.000e+000  -4.822e+001  -0.000e+000  -2.054e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.822e+001   0.000e+000  -6.075e+001   0.000e+000
 18.740 I  -0.000e+000   0.000e+000  -3.626e+001  -0.000e+000  -1.892e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.626e+001   0.000e+000  -8.046e+001   0.000e+000
 18.760 I  -0.000e+000   0.000e+000  -2.696e+001  -0.000e+000  -1.770e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.696e+001   0.000e+000  -9.609e+001   0.000e+000
 18.780 I  -0.000e+000   0.000e+000  -2.009e+001  -0.000e+000  -1.682e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.009e+001   0.000e+000  -1.080e+002   0.000e+000
 18.800 I  -0.000e+000   0.000e+000  -1.499e+001  -0.000e+000  -1.620e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.499e+001   0.000e+000  -1.171e+002   0.000e+000
 18.820 I  -0.000e+000   0.000e+000  -1.104e+001  -0.000e+000  -1.574e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.104e+001   0.000e+000  -1.242e+002   0.000e+000
 18.840 I  -0.000e+000   0.000e+000  -7.573e+000  -0.000e+000  -1.532e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.573e+000   0.000e+000  -1.304e+002   0.000e+000
 18.860 I  -0.000e+000   0.000e+000  -3.957e+000  -0.000e+000  -1.484e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.957e+000   0.000e+000  -1.366e+002   0.000e+000
 18.880 I  -0.000e+000   0.000e+000   4.438e-001  -0.000e+000  -1.422e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   4.438e-001   0.000e+000  -1.436e+002   0.000e+000
 18.900 I  -0.000e+000   0.000e+000   5.828e+000  -0.000e+000  -1.342e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.828e+000   0.000e+000  -1.517e+002   0.000e+000
 18.920 I  -0.000e+000   0.000e+000   1.153e+001  -0.000e+000  -1.254e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.153e+001   0.000e+000  -1.600e+002   0.000e+000
 18.940 I  -0.000e+000   0.000e+000   1.647e+001  -0.000e+000  -1.175e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.647e+001   0.000e+000  -1.669e+002   0.000e+000
 18.960 I  -0.000e+000   0.000e+000   1.983e+001  -0.000e+000  -1.118e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.983e+001   0.000e+000  -1.712e+002   0.000e+000
 18.980 I  -0.000e+000   0.000e+000   2.131e+001  -0.000e+000  -1.087e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.131e+001   0.000e+000  -1.726e+002   0.000e+000
 19.000 I  -0.000e+000   0.000e+000   2.090e+001  -0.000e+000  -1.083e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   2.090e+001   0.000e+000  -1.710e+002   0.000e+000
 19.020 I  -0.000e+000   0.000e+000   1.829e+001  -0.000e+000  -1.111e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.829e+001   0.000e+000  -1.659e+002   0.000e+000
 19.040 I  -0.000e+000   0.000e+000   1.309e+001  -0.000e+000  -1.176e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.309e+001   0.000e+000  -1.569e+002   0.000e+000
 19.060 I  -0.000e+000   0.000e+000   5.581e+000  -0.000e+000  -1.275e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.581e+000   0.000e+000  -1.442e+002   0.000e+000
 19.080 I  -0.000e+000   0.000e+000  -3.476e+000  -0.000e+000  -1.396e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.476e+000   0.000e+000  -1.291e+002   0.000e+000
 19.100 I  -0.000e+000   0.000e+000  -1.331e+001  -0.000e+000  -1.526e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.331e+001   0.000e+000  -1.127e+002   0.000e+000
 19.120 I  -0.000e+000   0.000e+000  -2.314e+001  -0.000e+000  -1.654e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.314e+001   0.000e+000  -9.595e+001   0.000e+000
 19.140 I  -0.000e+000   0.000e+000  -3.242e+001  -0.000e+000  -1.771e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.242e+001   0.000e+000  -7.982e+001   0.000e+000
 19.160 I  -0.000e+000   0.000e+000  -4.100e+001  -0.000e+000  -1.875e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.100e+001   0.000e+000  -6.447e+001   0.000e+000
 19.180 I  -0.000e+000   0.000e+000  -4.892e+001  -0.000e+000  -1.966e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.892e+001   0.000e+000  -4.988e+001   0.000e+000
 19.200 I  -0.000e+000   0.000e+000  -5.611e+001  -0.000e+000  -2.045e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.611e+001   0.000e+000  -3.614e+001   0.000e+000
 19.220 I  -0.000e+000   0.000e+000  -6.247e+001  -0.000e+000  -2.108e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.247e+001   0.000e+000  -2.340e+001   0.000e+000
 19.240 I  -0.000e+000   0.000e+000  -6.822e+001  -0.000e+000  -2.160e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.822e+001   0.000e+000  -1.136e+001   0.000e+000
 19.260 I  -0.000e+000   0.000e+000  -7.425e+001  -0.000e+000  -2.215e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.425e+001   0.000e+000   1.228e+000   0.000e+000
 19.280 I  -0.000e+000   0.000e+000  -8.173e+001  -0.000e+000  -2.291e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.173e+001   0.000e+000   1.605e+001   0.000e+000
 19.300 I  -0.000e+000   0.000e+000  -9.138e+001  -0.000e+000  -2.400e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.138e+001   0.000e+000   3.412e+001   0.000e+000
 19.320 I  -0.000e+000   0.000e+000  -1.030e+002  -0.000e+000  -2.538e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.030e+002   0.000e+000   5.513e+001   0.000e+000
 19.340 I  -0.000e+000   0.000e+000  -1.159e+002  -0.000e+000  -2.695e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.159e+002   0.000e+000   7.809e+001   0.000e+000
 19.360 I  -0.000e+000   0.000e+000  -1.294e+002  -0.000e+000  -2.861e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.294e+002   0.000e+000   1.020e+002   0.000e+000
 19.380 I  -0.000e+000   0.000e+000  -1.428e+002  -0.000e+000  -3.025e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.428e+002   0.000e+000   1.259e+002   0.000e+000
 19.400 I  -0.000e+000   0.000e+000  -1.555e+002  -0.000e+000  -3.177e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.555e+002   0.000e+000   1.488e+002   0.000e+000
 19.420 I  -0.000e+000   0.000e+000  -1.668e+002  -0.000e+000  -3.307e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.668e+002   0.000e+000   1.698e+002   0.000e+000
 19.440 I  -0.000e+000   0.000e+000  -1.765e+002  -0.000e+000  -3.411e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.765e+002   0.000e+000   1.884e+002   0.000e+000
 19.460 I  -0.000e+000   0.000e+000  -1.853e+002  -0.000e+000  -3.500e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.853e+002   0.000e+000   2.058e+002   0.000e+000
 19.480 I  -0.000e+000   0.000e+000  -1.942e+002  -0.000e+000  -3.592e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.942e+002   0.000e+000   2.234e+002   0.000e+000
 19.500 I  -0.000e+000   0.000e+000  -2.044e+002  -0.000e+000  -3.704e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.044e+002   0.000e+000   2.428e+002   0.000e+000
 19.520 I  -0.000e+000   0.000e+000  -2.165e+002  -0.000e+000  -3.846e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.165e+002   0.000e+000   2.649e+002   0.000e+000
 19.540 I  -0.000e+000   0.000e+000  -2.302e+002  -0.000e+000  -4.013e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.302e+002   0.000e+000   2.892e+002   0.000e+000
 19.560 I  -0.000e+000   0.000e+000  -2.446e+002  -0.000e+000  -4.193e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.446e+002   0.000e+000   3.145e+002   0.000e+000
 19.580 I  -0.000e+000   0.000e+000  -2.590e+002  -0.000e+000  -4.372e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.590e+002   0.000e+000   3.398e+002   0.000e+000
 19.600 I  -0.000e+000   0.000e+000  -2.726e+002  -0.000e+000  -4.540e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.726e+002   0.000e+000   3.637e+002   0.000e+000
 19.620 I  -0.000e+000   0.000e+000  -2.846e+002  -0.000e+000  -4.685e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.846e+002   0.000e+000   3.853e+002   0.000e+000
 19.640 I  -0.000e+000   0.000e+000  -2.942e+002  -0.000e+000  -4.793e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.942e+002   0.000e+000   4.034e+002   0.000e+000
 19.660 I  -0.000e+000   0.000e+000  -3.009e+002  -0.000e+000  -4.856e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.009e+002   0.000e+000   4.171e+002   0.000e+000
 19.680 I  -0.000e+000   0.000e+000  -3.043e+002  -0.000e+000  -4.870e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.043e+002   0.000e+000   4.259e+002   0.000e+000
 19.700 I  -0.000e+000   0.000e+000  -3.043e+002  -0.000e+000  -4.832e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.043e+002   0.000e+000   4.298e+002   0.000e+000
 19.720 I  -0.000e+000   0.000e+000  -3.008e+002  -0.000e+000  -4.740e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.008e+002   0.000e+000   4.284e+002   0.000e+000
 19.740 I  -0.000e+000   0.000e+000  -2.937e+002  -0.000e+000  -4.594e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.937e+002   0.000e+000   4.217e+002   0.000e+000
 19.760 I  -0.000e+000   0.000e+000  -2.829e+002  -0.000e+000  -4.392e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.829e+002   0.000e+000   4.096e+002   0.000e+000
 19.780 I  -0.000e+000   0.000e+000  -2.688e+002  -0.000e+000  -4.138e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.688e+002   0.000e+000   3.925e+002   0.000e+000
 19.800 I  -0.000e+000   0.000e+000  -2.515e+002  -0.000e+000  -3.838e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.515e+002   0.000e+000   3.709e+002   0.000e+000
 19.820 I  -0.000e+000   0.000e+000  -2.318e+002  -0.000e+000  -3.500e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.318e+002   0.000e+000   3.455e+002   0.000e+000
 19.840 I  -0.000e+000   0.000e+000  -2.102e+002  -0.000e+000  -3.134e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.102e+002   0.000e+000   3.173e+002   0.000e+000
 19.860 I  -0.000e+000   0.000e+000  -1.874e+002  -0.000e+000  -2.751e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.874e+002   0.000e+000   2.872e+002   0.000e+000
 19.880 I  -0.000e+000   0.000e+000  -1.639e+002  -0.000e+000  -2.357e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.639e+002   0.000e+000   2.560e+002   0.000e+000
 19.900 I  -0.000e+000   0.000e+000  -1.397e+002  -0.000e+000  -1.953e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.397e+002   0.000e+000   2.237e+002   0.000e+000
 19.920 I  -0.000e+000   0.000e+000  -1.145e+002  -0.000e+000  -1.536e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.145e+002   0.000e+000   1.899e+002   0.000e+000
 19.940 I  -0.000e+000   0.000e+000  -8.834e+001  -0.000e+000  -1.104e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.834e+001   0.000e+000   1.546e+002   0.000e+000
 19.960 I  -0.000e+000   0.000e+000  -6.123e+001  -0.000e+000  -6.577e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.123e+001   0.000e+000   1.179e+002   0.000e+000
 19.980 I  -0.000e+000   0.000e+000  -3.393e+001  -0.000e+000  -2.094e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.393e+001   0.000e+000   8.086e+001   0.000e+000
 20.000 I  -0.000e+000   0.000e+000  -7.474e+000  -0.000e+000   2.254e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.474e+000   0.000e+000   4.496e+001   0.000e+000
 20.020 I  -0.000e+000   0.000e+000   1.713e+001  -0.000e+000   6.308e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.713e+001   0.000e+000   1.168e+001   0.000e+000
